id,source,ambientTemp,latitude,longitude,time
2WWPtIZDUZH2sqN4z21oH6BejCU,,23,49.29,-123.13,2023-10-09T09:59:35.346Z
2WWPtJs6f3KI9MkHPz8O8fF2Pir,,25.5,38.54,-121.57,2023-10-09T09:59:35.642Z
2WWPtS0H6HhSw5X8XbkgZ0cBJZe,,28.5,33.04,-97.31,2023-10-09T09:59:36.662Z
2WWPtXjuqkRsGo6aLKahBx8cOJW,,26,34.22,-118.23,2023-10-09T09:59:37.23Z
2WWPteCGCnH2ujGS9SQy58xjXil,,24.5,37.79,-122.39,2023-10-09T09:59:38.146Z
2WWPthHymTjI6sQjeHl8Ieta5dy,,5,42.7,-83.42,2023-10-09T09:59:38.163Z
2WWPtbtkGDEdR4YPQhMA8eKQbKR,,11,53.59,9.9,2023-10-09T09:59:38.328Z
2WWPtcGXqepB1CLPCdW5uypxL8x,,29.5,30.43,-97.85,2023-10-09T09:59:38.332Z
2WWPtcJ7Dr6oyQ01WyjknTF3Qio,,11,42.51,-71.16,2023-10-09T09:59:38.689Z
2WWPtdbxk11omHoCYcLKxVLx4Ey,,3.5,42.35,-73.27,2023-10-09T09:59:38.729Z
2WWPth58cDqwO2EIYQocr4eYIlU,,7,36.23,-78.71,2023-10-09T09:59:38.729Z
2WWPtkFFovi1PAuQwkx4BibwB14,,25.5,33,-117.16,2023-10-09T09:59:39.319Z
2WWPtqExOoNmQ8DcF5YSPrSJldZ,,19,37.23,-121.83,2023-10-09T09:59:39.767Z
2WWPtokKAfeiAwBActAXD2iYAxh,,25.5,25.84,-80.38,2023-10-09T09:59:39.818Z
2WWPtrKoLg4xf96ZZeOgn5kH7yS,,16,49.85,6.5,2023-10-09T09:59:40.29Z
2WWPtxXUTC7VyslTsXmAZjjtPme,,6.5,38.94,-94.86,2023-10-09T09:59:40.29Z
2WWPttlNz6Jc6okmyUqhboq3M3O,,15.5,49.2,-122.76,2023-10-09T09:59:40.516Z
2WWPty0k5HxM3D2djeULSaadDpy,,26.5,37.39,-122.15,2023-10-09T09:59:40.518Z
2WWPtu5ctc5cgfuC0zDepyHymfJ,,15.5,55.88,-4.38,2023-10-09T09:59:40.743Z
2WWPts3qhlgjIGrZkFL1RVVYRWH,,26,38.43,-121.43,2023-10-09T09:59:40.818Z
2WWPtwQ0smOL8BLowZezIWZMv5K,,21,33.07,-117.3,2023-10-09T09:59:40.818Z
2WWPtyxSM4KaOSinBqAkjByphJ6,,23,37.27,-122,2023-10-09T09:59:41.825Z
2WWPu8tLYvK16pWYCyLEfMRp9vQ,,9,38.9,-76.85,2023-10-09T09:59:42.29Z
2WWPuBX43UUfgj7FwpsbFOu4vX3,,30.5,38.58,-121.46,2023-10-09T09:59:42.331Z
2WWPuA3BZAXHEnaU5IwaQluGpQ2,,18.5,34,-117.79,2023-10-09T09:59:42.331Z
2WWPu88McxuMFHvBuHRrZ1xK7NL,,19,37.23,-121.83,2023-10-09T09:59:42.569Z
2WWPuBVugSG8tFsYNlrhvMq4AAU,,20,49.23,-123.14,2023-10-09T09:59:42.562Z
2WWPu9hfcWUGHSoZ5Mf7153JeRq,,20,45.39,-122.93,2023-10-09T09:59:42.714Z
2WWPu9Mnur7D2KlljyyUMdcaRQe,,28.5,33.89,-117.54,2023-10-09T09:59:42.784Z
2WWPu8Gh5Rc7zfF1ZMGR3sy4rkw,,25.5,33,-117.16,2023-10-09T09:59:42.834Z
2WWPuCRr87b0KOb6CX3RkRTBdpF,,23,34.03,-117.61,2023-10-09T09:59:42.834Z
2WWPuJawCInbEp33YozpYz8135i,,9,41.56,-82.84,2023-10-09T09:59:43.011Z
2WWPuK9cL2m5eIuaKkHfpjgqvFv,,6.5,38.94,-94.86,2023-10-09T09:59:43.755Z
2WWPuGLiAHj5Z8TnVxBRqHXRYDp,,24.5,33.97,-84.44,2023-10-09T09:59:43.755Z
2WWPuHajboiBUJayGkpgBAvhcJz,,27,37.92,-121.62,2023-10-09T09:59:43.755Z
2WWPuJF1h8yy5OGZFV8KM9fcxZt,,16,38.56,-121.73,2023-10-09T09:59:43.86Z
2WWPuQWuavgcIJJuSoeBET5gb7x,,17,45.14,-93.33,2023-10-09T09:59:44.009Z
2WWPuSROcsXncgqb07Fan31iZzE,,30,34.16,-117.48,2023-10-09T09:59:44.715Z
2WWPuOOAPfqzBoqjNburdYuSGcS,,19.5,48.66,12.58,2023-10-09T09:59:44.715Z
2WWPuR6Jkng2gunUAM8iVTb95w3,,22.5,37.91,-122.3,2023-10-09T09:59:44.746Z
2WWPuaQDQ8FZi3fNsZLIHHDm73X,,7,41.52,-90.49,2023-10-09T09:59:45.123Z
2WWPuZanLQzZTiRDHyfzHcn0htI,,25.5,43.19,6.64,2023-10-09T09:59:45.235Z
2WWPub8qCbejEhJVF6bPfK8hBdd,,27.5,28.47,-81.58,2023-10-09T09:59:45.334Z
2WWPuZ281JF9Copj8Iefk7cgWx7,,17,37.88,-122.28,2023-10-09T09:59:45.334Z
2WWPuYSqG4LODCwUPCgvbX7iKMG,,17.5,51.39,-0.53,2023-10-09T09:59:45.384Z
2WWPuaiOBCYlu7ZIjgOqOFyHarq,,21.6,34.1,-118.32,2023-10-09T09:59:45.639Z
2WWPuTkcB3KnLZcdCNxCJLVScTE,,11.5,38.1,-87.6,2023-10-09T09:59:45.805Z
2WWPuiqdG7LVNzfwyJos36p4Pdo,,24,22.47,114.21,2023-10-09T09:59:46.124Z
2WWPucfjnFybnpMn2b1cjLK0yPO,,21.5,38.81,-121.23,2023-10-09T09:59:46.338Z
2WWPubnkRDM9GqvlVtjNcDicTTU,,18.5,46.85,9.5,2023-10-09T09:59:46.338Z
2WWPucW2GxXuY51MbILYEdAZQda,,19,37.73,-122.47,2023-10-09T09:59:46.836Z
2WWPuft6Gp7NcJfypJyunqpDHq6,,21,51.71,5.34,2023-10-09T09:59:46.836Z
2WWPueHwdE5uFXuBsYb4KzcTYYT,,11,40.68,-73.75,2023-10-09T09:59:46.837Z
2WWPumV98F6rH801ikwLqXwhFlA,,31.5,32.38,35.02,2023-10-09T09:59:47.144Z
2WWPumUruD3elMDsUAxtjogOxN4,,21,39.08,-104.83,2023-10-09T09:59:47.142Z
2WWPujpzSBbpeuU8oid5xSN1tdU,,4.5,59.9,10.28,2023-10-09T09:59:47.219Z
2WWPukm8UAsgkrX7BevhnUMpPMr,,22,40.14,-105.13,2023-10-09T09:59:47.623Z
2WWPupgf8W3cd7TIf4Ei8fLSher,,17,37.81,-122.27,2023-10-09T09:59:47.634Z
2WWPunBHuZl04SIaxjX1nBqjZTQ,,11.5,40.67,-73.81,2023-10-09T09:59:47.738Z
2WWPulHXKmquBI70pttIINVJ39c,,23,49.29,-123.13,2023-10-09T09:59:47.738Z
2WWPukd857lqO5bLN6T7vWKXvGC,,29,33.57,-117.58,2023-10-09T09:59:47.864Z
2WWPurJT3YYraND4UmMc7nKfDFX,,26,38.17,-0.96,2023-10-09T09:59:48.124Z
2WWPuxEWiFRmcNq8j7sSLoImTpf,,6.5,38.94,-94.86,2023-10-09T09:59:48.125Z
2WWPuw910uy1SDCcJU8NXTL1gtT,,25,33.74,-118.31,2023-10-09T09:59:48.23Z
2WWPuxVIvVpNdxwOVAAm71AomUB,,26.5,34.28,-118.73,2023-10-09T09:59:48.23Z
2WWPuxgcPxc5uAfwt4r8VEkGgpg,,21,51.71,5.34,2023-10-09T09:59:48.262Z
2WWPuwdPe7qs2qVbhFmzP2zMpAV,,17.5,30.37,-97.67,2023-10-09T09:59:48.367Z
2WWPuwYXvBHKqrsIDNdOqe4mdIE,,27,30.32,-98.03,2023-10-09T09:59:48.367Z
2WWPuuVBKNenLBqqjIYQFuxV1ek,,14,41.84,-87.65,2023-10-09T09:59:48.727Z
2WWPuvDyFEtaGp6XshtZs21DZaz,,20,51.35,7.49,2023-10-09T09:59:48.854Z
2WWPv6ZC2znu4MgeSCQqope6ySW,,24,34.15,-117.44,2023-10-09T09:59:49.634Z
2WWPvCp9yxmuBPlE4F5eFY4GGIE,,19,51.38,7.39,2023-10-09T09:59:50.083Z
2WWPvBpe8vheQVXm8ZJqL2qBv6i,,17.5,45.81,15.98,2023-10-09T09:59:50.633Z
2WWPv8IQCUp3HTanHJlkw0yz16J,,29,38.22,21.75,2023-10-09T09:59:50.634Z
2WWPvLIatBTN1qw6jcvsjYnh64k,,30,34,-117.58,2023-10-09T09:59:51.078Z
2WWPvHTyzXPmpg4U8vAvpKx1qek,,26,37.63,-121.87,2023-10-09T09:59:51.162Z
2WWPvKzWZXBa2OT0SdaKd4I9PwC,,27.5,35.99,-115.21,2023-10-09T09:59:51.647Z
2WWPvLOQaFGhcv08i4IsdXgqhR3,,24,37.35,-122.03,2023-10-09T09:59:51.651Z
2WWPvMEePZVHZINULNAIj10Jsrc,,16,39.75,-104.89,2023-10-09T09:59:51.652Z
2WWPvNgM9lvcyh5BQNJxjTlruQW,,8.5,43.59,-79.54,2023-10-09T09:59:52.232Z
2WWPvNJ0n3ySyubPVCQ2J72inhU,,19.5,51.15,1.31,2023-10-09T09:59:52.471Z
2WWPvPoFK0ucuDQJoumxANbfcDJ,,24,47.7,-122.39,2023-10-09T09:59:52.473Z
2WWPvOgObewlQNH1vvf11YMiVVf,,32.5,33.87,-117.79,2023-10-09T09:59:52.473Z
2WWPvSMS2nHa8iZrKivFDOAtnhv,,24.5,29.52,-98.76,2023-10-09T09:59:52.588Z
2WWPvP29mkiWfIqFceFwVTEzvD2,,29.5,34.2,-118.58,2023-10-09T09:59:52.588Z
2WWPvReotmYGQHncg4E4mCr4Ded,,15.5,36.44,-121.33,2023-10-09T09:59:52.657Z
2WWPvO8Ze11Q4ZZBMF2UDVLua7U,,17.5,51.8,-0.58,2023-10-09T09:59:52.66Z
2WWPvN7Qz8YTrpFXjlaX7hBLuLy,,6.5,50.29,18.8,2023-10-09T09:59:52.763Z
2WWPvS5H3lFl51AcBBwyexbi7Fc,,17.5,48.66,9.41,2023-10-09T09:59:52.977Z
2WWPvZdtuapQjanCxstTkQjSWvH,,19.5,36.09,-87,2023-10-09T09:59:53.237Z
2WWPvY4w5kPp1JXHX469KmQUFvp,,32,33.26,-111.7,2023-10-09T09:59:53.477Z
2WWPvbPZ94ce5nPlv4SaKf8L2Lx,,17,49.12,-122.71,2023-10-09T09:59:53.477Z
2WWPvXQC9Hi8M3rzVqZm3fBoczJ,,19,45.42,-122.79,2023-10-09T09:59:53.477Z
2WWPvaEFufBev04cvEwbuOjvUU7,,-40,35.47,-95.54,2023-10-09T09:59:53.737Z
2WWPvUYJm5vCqXEHCYtZzuD6BLh,,4,60.26,5.24,2023-10-09T09:59:53.738Z
2WWPvYkVG01Z2bLLGssWf4uUkNd,,9,39.16,-108.71,2023-10-09T09:59:53.886Z
2WWPvjCTRkc6VIR5dwxxLIvF51O,,11.5,30.94,-94.83,2023-10-09T09:59:54.156Z
2WWPvfgpsIzJX84TJD4zkrpTo5A,,16,51.05,-113.84,2023-10-09T09:59:54.426Z
2WWPvfdGheA7jqG1xKtvLkPybti,,24,38.62,-9.12,2023-10-09T09:59:54.428Z
2WWPvbyTJ3LqYNJ5WveFGqv5XFy,,22,48.38,8.72,2023-10-09T09:59:54.429Z
2WWPvf5YSQUgtd4ovNf8Rc1Ger9,,25,38.3,-122.29,2023-10-09T09:59:54.638Z
2WWPvd5otRcR1FIJ5zOggQc584a,,29,33.86,-117.6,2023-10-09T09:59:54.687Z
2WWPvgyMHKHUKB9Qzf0cgKsaONx,,16,51.05,-113.84,2023-10-09T09:59:54.906Z
2WWPvmCez11xexIMITBqKot0Luw,,10,45.39,-73.59,2023-10-09T09:59:55.151Z
2WWPvnbsZBuluWqNb0ebrYWmKrd,,21,46.54,6.66,2023-10-09T09:59:55.151Z
2WWPvp8u2MugyIpsHMsWANAKkHw,,22,35.36,-119.07,2023-10-09T09:59:55.42Z
2WWPvrJ24caeXFvpPWt19SPI3GL,,21,51.71,5.34,2023-10-09T09:59:55.648Z
2WWPvkGduBYs0XTVuKaXCKK1Qw4,,30,33.93,-117.86,2023-10-09T09:59:55.648Z
2WWPvl0xG7mjAuu5Lh0BumQVzv6,,26,38.17,-0.96,2023-10-09T09:59:55.709Z
2WWPvmM5ucI57K2AghnRT0Iiwb9,,14.5,45.48,24.29,2023-10-09T09:59:55.708Z
2WWPvxdLtl8MKcL24gZGmed1rY8,,18,49.23,9.17,2023-10-09T09:59:56.244Z
2WWPvurZovQiYMS19h4XF4y8SVF,,22,48.95,2.39,2023-10-09T09:59:56.416Z
2WWPvs1YgOy5KJq6RxWNUr1pJcQ,,9.5,45.44,-73.69,2023-10-09T09:59:56.688Z
2WWPvxYWrCFRVjwNWsqxGwlCL65,,17.5,51.8,-0.58,2023-10-09T09:59:56.783Z
2WWPvw2ojQTmsacuhkRofdui36Q,,27.5,25.06,121.45,2023-10-09T09:59:56.782Z
2WWPw38RW4y3OBud0RT5OqcJuNr,,28,33.99,-117.65,2023-10-09T09:59:57.161Z
2WWPw2clj2NgvQJRWFci03An0OO,,0,59.93,10.81,2023-10-09T09:59:57.253Z
2WWPw5F8RjXAAmadzhc7zPge6Mu,,14,47.72,-122.05,2023-10-09T09:59:57.657Z
2WWPw1fvYp4839ncnUIzHRl8Toa,,20,48.27,11.42,2023-10-09T09:59:57.77Z
2WWPw8z8AHaHaCX9rzKKqmEoNVA,,11,58.61,16.22,2023-10-09T09:59:58.705Z
2WWPw8CWo47h2C73wfXnA54hlLM,,18.5,33.67,-118.01,2023-10-09T09:59:58.764Z
2WWPwB2Qnz6zMi73c7k4e6op11v,,22,48.95,2.39,2023-10-09T09:59:58.849Z
2WWPwLk0zceCt3GczbSlCItqmpw,,14.5,42.32,-88.12,2023-10-09T09:59:59.156Z
2WWPwG75Vf1hB1OP7TwvAnpJnmm,,9.5,45.44,-73.69,2023-10-09T09:59:59.215Z
2WWPwGO1vmX7dBMB15upoErmw1u,,18.5,33.67,-118.01,2023-10-09T09:59:59.305Z
2WWPwLDa9clTiioA0hHMcgHHKGY,,7.5,41.95,-88.17,2023-10-09T09:59:59.306Z
2WWPwFlPM1n98JpHrHB6b72LxBK,,32,38.82,-121.28,2023-10-09T09:59:59.309Z
2WWPwHRmb8oUI9ejiV3jou4axK6,,9,39.99,-74.06,2023-10-09T09:59:59.349Z
2WWPwItubEVdLSYLxzSfUP8NXKp,,25,37.73,-122.4,2023-10-09T09:59:59.356Z
2WWPwGJxFqgii20JPREjx2jgWIR,,27.5,32.79,-117.17,2023-10-09T09:59:59.665Z
2WWPwLEDmSV7rMrplfpRMpm1NpG,,22.5,34.04,-117.07,2023-10-09T09:59:59.808Z
2WWPwHJ0Xx4QH9yXSiuUfegAK6T,,4,44.88,-85.05,2023-10-09T09:59:59.849Z
2WWPwLrgRCMZ0xrToSE0LVekgvC,,9.5,40.88,-74.02,2023-10-09T09:59:59.855Z
2WWPwQ63YWwA3dVyB59EpQiT7xW,,30,33.93,-117.86,2023-10-09T10:00:00.168Z
2WWPwRlKdsbOJnckStDgMyPLhg7,,27.5,38.58,-121.46,2023-10-09T10:00:00.168Z
2WWPwO5Z1BbU50z1kSOxfCUl9b0,,21.5,34,-118.45,2023-10-09T10:00:00.186Z
2WWPwRDfhGAyDrDn88d9UhZaBsT,,17.5,37.43,-122.19,2023-10-09T10:00:00.265Z
2WWPwRWQUqpPbW9GGGHKDTxNlza,,19,37.76,-122.49,2023-10-09T10:00:00.351Z
2WWPwO7bz2SOwWsclsCZQnaAi91,,26,-27.76,153.24,2023-10-09T10:00:00.351Z
2WWPwRxiwhED8BVaNnXYYdgGoyx,,7.5,41.95,-88.17,2023-10-09T10:00:00.815Z
2WWPwQSq6nBZdVeCwMNR8GApOkS,,21.5,32.83,-116.75,2023-10-09T10:00:00.845Z
2WWPwZmkKnSPdFsKgPaCEJXkMGC,,22,36.82,-119.82,2023-10-09T10:00:01.206Z
2WWPwbQYpCpfRi0RJOPIcHngzPt,,20,34.02,-118.44,2023-10-09T10:00:01.229Z
2WWPwWmKU3nl3QIgYElSyHDAm0W,,14.5,50.43,8.86,2023-10-09T10:00:01.722Z
2WWPwVr7XoME7UJ0PKmGRbQry51,,13.5,50.86,9.69,2023-10-09T10:00:01.722Z
2WWPwWQAYjNqWXrA240FbeufwGj,,22,36.82,-119.82,2023-10-09T10:00:01.773Z
2WWPwe3MNkTdjPcuYexdk8vs1pH,,17.5,33.92,-117.93,2023-10-09T10:00:02.102Z
2WWPwjRsOqe5bt2v01SIM1G3Jmp,,21.5,33.74,-118.09,2023-10-09T10:00:02.163Z
2WWPwdEtPW8UX5T8WOWg4TpAbTf,,21.5,34,-118.45,2023-10-09T10:00:02.163Z
2WWPwi4gkJwDc6VKNuHnX1Ah5Hq,,16.5,41.72,-88.21,2023-10-09T10:00:02.275Z
2WWPwhAIsGJ8NCVNX8LibqiKIIB,,9,42.29,-71.04,2023-10-09T10:00:02.36Z
2WWPwiVrVA5CXb6YvGqSRteQJbf,,26,28.14,-81.63,2023-10-09T10:00:02.362Z
2WWPwj7XABRsuadYn0cLW7JdjHO,,7.5,39.63,-76.11,2023-10-09T10:00:02.68Z
2WWPwecQevFA7n3rsRC8G28Oqp0,,21,47.26,11.39,2023-10-09T10:00:02.691Z
2WWPwh0lf8oe9qMTmKJnbCYY4Yv,,20,45.44,-122.52,2023-10-09T10:00:02.858Z
2WWPwlCf0u6hMyV5SDEwV8QEQki,,9,39.99,-74.06,2023-10-09T10:00:03.367Z
2WWPwrV1cIWphVuD1cVLXQ9yfwt,,20,34.55,-112.5,2023-10-09T10:00:03.367Z
2WWPwrWHrdRRhFnzPMPg4xRtkwU,,31,26.34,-80.27,2023-10-09T10:00:03.383Z
2WWPwk4kBTt3vgXnTnBKealGTzO,,22,41.89,-87.66,2023-10-09T10:00:03.675Z
2WWPwkJDtrdRa8vlrRd0Ex0WBoj,,0,35.01,-81.9,2023-10-09T10:00:03.69Z
2WWPwkboeRPlltglYHfJuqHkfzk,,18.5,49.01,2.57,2023-10-09T10:00:03.889Z
2WWPwutMr2ek9q4UfsldfnDE8Cl,,52,41.02,-7.78,2023-10-09T10:00:04.116Z
2WWPwyYkXmlQoVIvINLfFfRGGdZ,,19.5,45.21,11.65,2023-10-09T10:00:04.173Z
2WWPwwVzh7CuaBLXsBKkCH4MuF4,,7,48.57,19.51,2023-10-09T10:00:04.282Z
2WWPwuLm8uTYLODFagRl2E4LAs5,,27.5,38.58,-121.46,2023-10-09T10:00:04.747Z
2WWPwzpPZHWsn6e7fpwry90bASF,,21.5,47.89,-122.31,2023-10-09T10:00:05.279Z
2WWPx250hp2NQLhNgAsVCc89gYB,,17.5,37.43,-122.19,2023-10-09T10:00:05.781Z
2WWPxEUp9m0qXqTSKjwHfE8XfNR,,18,49.23,9.17,2023-10-09T10:00:06.345Z
2WWPx7UHw1hHL4hoWdsHaN1THbe,,30.5,37.94,-121.71,2023-10-09T10:00:06.744Z
2WWPxG7mlDPqgIbvQFRcqAlwBiV,,22.5,37.55,-122.3,2023-10-09T10:00:07.197Z
2WWPxFXAuJSY73qdVjq34xJHxjc,,20,34.1,-118,2023-10-09T10:00:07.203Z
2WWPxMj5RiHp87AfkTxjSZCpFwJ,,20,28.15,-81.85,2023-10-09T10:00:07.304Z
2WWPxMZIMDsWr1o7b0EWT4360DP,,21.5,45.85,4.22,2023-10-09T10:00:07.304Z
2WWPxMFkZQ8ydQ8imj1HKrTqfTp,,7.5,36.07,-79.49,2023-10-09T10:00:07.355Z
2WWPxFSX8yfods9hRknkbUh3zvU,,10.5,40.74,-73.92,2023-10-09T10:00:07.354Z
2WWPxKjenJtuRKVVGlK9evRgADg,,5,39.05,-75.53,2023-10-09T10:00:07.355Z
2WWPxG12PloMNr5lEKrzXXTiIRQ,,19.5,51.19,6.44,2023-10-09T10:00:07.731Z
2WWPxMRPHZBNWqeg3LWQZIcBiAs,,20.5,40.51,-111.88,2023-10-09T10:00:07.731Z
2WWPxKOgVfEa5KlHahZQQ3lbkgG,,17.5,34.21,-118.84,2023-10-09T10:00:07.86Z
2WWPxKvk1TriWEQ9R9mXzuhYuQh,,7.5,59.36,17.99,2023-10-09T10:00:07.86Z
2WWPxT23JYaaifPzfyXa9KQGNRT,,23.5,32.82,-79.84,2023-10-09T10:00:08.337Z
2WWPxOxwkR7ytaKqXGPzd4KeUYT,,17,44.48,26.18,2023-10-09T10:00:08.336Z
2WWPxN9IaN2WohHFGhOhPPm3bI2,,22.5,47.27,8.01,2023-10-09T10:00:08.337Z
2WWPxOuMdUl3EEwcxEonkH2rOEZ,,19.5,46.83,9.45,2023-10-09T10:00:08.898Z
2WWPxbUUDMZF5Wv4OjpYv9n1XDo,,19.5,46.83,9.45,2023-10-09T10:00:09.263Z
2WWPxXVo6BAwUvI0SsDitCxLDq7,,18.5,43.04,-89.48,2023-10-09T10:00:09.347Z
2WWPxVEg6wOqF5ezguFhrhcBtJu,,7.5,46.82,-71.15,2023-10-09T10:00:09.347Z
2WWPxZeYjkZvteOq9BHPrx3blQ4,,14,38.75,-123.52,2023-10-09T10:00:09.347Z
2WWPxVfyxOp8dNJvvRQ0goIQvnt,,10.5,45.47,-73.58,2023-10-09T10:00:09.347Z
2WWPxbLV3pHMu68RwVN7qbSV0fb,,24,34.6,-118.15,2023-10-09T10:00:09.403Z
2WWPxb1hOOcc0S6kz2xrjxEkoPj,,15.5,-36.73,174.73,2023-10-09T10:00:09.403Z
2WWPxZu6i6fpx3TDEEZKxN4rrBz,,7,60.35,5.39,2023-10-09T10:00:09.713Z
2WWPxaaZ7LVUxL1IN0LYog2JY7L,,10,52.77,13.65,2023-10-09T10:00:09.803Z
2WWPxWEM2mffiBgFL91TOOYdBvw,,27.5,37.59,-122.05,2023-10-09T10:00:09.88Z
2WWPxabA8EJtNFW02CgnyKv7qZ1,,21,51.22,4.24,2023-10-09T10:00:09.885Z
2WWPxf1CaeBCTWg0PFlHeNjbqFb,,22,49.14,8.32,2023-10-09T10:00:10.299Z
2WWPxiQnelsgZcljD1IS7tiwhNg,,23,-28.82,153.54,2023-10-09T10:00:10.305Z
2WWPxhnZk0WRKoiUOe4CfZgarWg,,24,49.25,-122.89,2023-10-09T10:00:10.3Z
2WWPxi9P9beMC7q33DzVo1N2ibq,,5.5,45.28,-75.68,2023-10-09T10:00:10.315Z
2WWPxcVeTyLmDQwEBTs3XJIYIbF,,7,44.99,-93.39,2023-10-09T10:00:10.411Z
2WWPxfUADlmX13C8V6o0U7ePifI,,25.5,49.16,-122.81,2023-10-09T10:00:10.411Z
2WWPxccWHCWUcKpNdrKqED1P309,,17.5,-35.19,149.16,2023-10-09T10:00:10.412Z
2WWPxh7xHOXR3VvAYExfnMb9lB6,,12,37.64,-118.97,2023-10-09T10:00:10.412Z
2WWPxeOlqa7uvDWa40sLA6GVRh7,,19.5,51.19,6.44,2023-10-09T10:00:10.697Z
2WWPxgOkG9tYOkumTLbiBmEG4zH,,12.5,41.89,-87.94,2023-10-09T10:00:10.839Z
2WWPxoITF29RtWjKCFcwEN1K0Gn,,33.5,33.51,-111.9,2023-10-09T10:00:11.313Z
2WWPxr1OUhY8BQuy7izTaTUyoZd,,25.5,33.85,-118.39,2023-10-09T10:00:11.397Z
2WWPxlEETF045pPWSBvfYsffcey,,18,46.85,9.51,2023-10-09T10:00:11.404Z
2WWPxqAjUmYoSRBHV3qKH80kdeT,,18,46.85,9.51,2023-10-09T10:00:11.404Z
2WWPxlNHAh3OFYhQsQiq3UQ7eqz,,7.5,46.82,-71.15,2023-10-09T10:00:11.915Z
2WWPxv5SYRM6Ku7M1Jl8w5zvpx9,,23,36.04,-115.31,2023-10-09T10:00:12.238Z
2WWPxw8NlcqYstOzdE2aQvFtQMo,,28.5,28.23,-81.3,2023-10-09T10:00:12.306Z
2WWPxvpo00ZltCO1BwQDxOC4hSm,,26,44.94,10.86,2023-10-09T10:00:12.397Z
2WWPxzK3sBKSAqbZTgnflRLuxua,,12,37.64,-118.97,2023-10-09T10:00:12.41Z
2WWPxve28PuMSo2yJShj0U6OX7s,,24.5,43.28,5.42,2023-10-09T10:00:12.812Z
2WWPy06KU2EnyHk0hXz0QM2HG30,,16,48.19,14.71,2023-10-09T10:00:13.331Z
2WWPy2msdskcN2EYkc7RGtryoUa,,7,59.91,10.75,2023-10-09T10:00:13.464Z
2WWPy6Cmg04CWzuYxEpOlxKlgyf,,10.5,39.1,-84.5,2023-10-09T10:00:13.471Z
2WWPy5DLytNuS3k2Ej6fjrIO0JS,,12,49.89,-119.53,2023-10-09T10:00:13.806Z
2WWPy4AyIASVqsBMscTAwUVJg7Q,,29.5,33.41,-111.99,2023-10-09T10:00:13.9Z
2WWPyE8PEI0F3cFLBrSiNbsphLh,,19,44.91,-93.38,2023-10-09T10:00:14.454Z
2WWPyEElydDGbGWJ0uTk1UpzyEb,,23,51.3,6.84,2023-10-09T10:00:14.698Z
2WWPyERppkeGn2Xi4ojgM43KSwM,,26.5,34.14,-117.54,2023-10-09T10:00:14.809Z
2WWPy9Mif06akPCupjZIcDEvINJ,,27.5,33.16,-117.2,2023-10-09T10:00:14.955Z
2WWPyHQnOMserUZUirJs16daY9C,,14.5,47.23,15.68,2023-10-09T10:00:15.28Z
2WWPyJdu9lKsOZZneSSDoHCgl3h,,27.5,45.5,9.78,2023-10-09T10:00:15.34Z
2WWPyGJCL2thQoEn2qKofhMapEB,,30.5,33.46,-111.78,2023-10-09T10:00:15.707Z
2WWPyIs9RqZhKX6TdmXnLX194Xo,,14,40.54,-74.36,2023-10-09T10:00:15.808Z
2WWPyIZI6TkvfBrsVrWJEwsmPGq,,10,40.75,-73.69,2023-10-09T10:00:15.809Z
2WWPyJKFUVUaQx6waKcu2gA0EEH,,17,37.96,-122.27,2023-10-09T10:00:15.911Z
2WWPyITHBHy7DFF7fKhJmGngh6C,,15.5,53.06,8.74,2023-10-09T10:00:15.959Z
2WWPyH7C9Y6aKYE35k8sZ6dGcyB,,20.5,40.37,-75.1,2023-10-09T10:00:15.961Z
2WWPyRUlyZ3n27flb6DL04qrMzv,,35.5,33.33,-111.81,2023-10-09T10:00:16.235Z
2WWPyP80IvPSb18LGhYrAp1QX9d,,25,30.16,-97.96,2023-10-09T10:00:16.287Z
2WWPyPpPsufEfvby90PUlwJI2vw,,17,53.5,8.5,2023-10-09T10:00:16.318Z
2WWPySCL8XTA8JkfXrxXFNfE0kW,,18.5,39.4,-119.73,2023-10-09T10:00:16.437Z
2WWPyQjZ9d0IFW0gZ1ERrBRMZJJ,,19.5,33.85,-118.1,2023-10-09T10:00:16.847Z
2WWPychS5Fr0iTpmTQYH80Ykw4n,,17,47.53,-121.88,2023-10-09T10:00:17.293Z
2WWPycVuEsYzgDKk5Kc78ldeafe,,20,41.15,-73.43,2023-10-09T10:00:17.469Z
2WWPyYoumrtv4DGzAfGVTJ0PsbH,,25.5,38.09,-122.19,2023-10-09T10:00:17.71Z
2WWPyc1avQ4aPdUCGcqKdoYpJwA,,15.5,38.05,-122.16,2023-10-09T10:00:17.815Z
2WWPyakszqptp8BhQ6cHR9hfA7u,,21.6,34.1,-118.32,2023-10-09T10:00:17.816Z
2WWPycgJUjkHGNFkhCCu7JQWnz6,,10.5,30.42,-87.28,2023-10-09T10:00:17.97Z
2WWPyjVQFjiLP8jwZsygURpSF0H,,16,52.13,-106.56,2023-10-09T10:00:18.243Z
2WWPyjSB8bhNIzL8wkz9AcYDQrd,,24.5,26.51,-81.91,2023-10-09T10:00:18.316Z
2WWPyizpKTEQ0I5QzuLBfx2HKdR,,10.5,33.83,-84.35,2023-10-09T10:00:18.821Z
2WWPyin77mhGRhQYyXLubMTVmta,,11,39.04,-94.5,2023-10-09T10:00:18.851Z
